hs6_d12,A,B,C,CONS,D_15,D_16,D_17,D_18,D_19,D_20,D_21,D_22,D_23,D_24,D_25,D_26,D_27,D_28,D_29,D_29_30_31_32_33,D_30,D_31,D_32,D_33,D_34,D_35,D_36,D_37,E,F,G,H_551,H_552,I_60,I_61,I_62,I_63,I_64,J,K_70,K_71,K_72,K_73,K_74,K_99,L,M,N,O,P
90101010000Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91209.99514918761,0.0,0.0,0.0,0.0,0.0,0.0,5276.150868029716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.998537498465613,0.0,0.0,0.0,10225.519527029339,0.0,0.0,0.0,5884.327380756381,21.998537498465613,0.0
90105010000E,0.0,0.0,0.0,19969.01170649996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2684.804968939193,0.0,0.0,0.0,0.0,0.0,1.863324560847162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90105090900G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.046689748119938,0.0,0.0,0.03470689893805508,254.28163293461054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.046689748119938,0.0,0.0007282525582431568,0.0,32423.87230210061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453646051107182e-09,0.0,291984.38952378184,0.0,0.0,0.0,8.097726532773054,0.0,0.0
90106000000J,3678.7446400931763,0.0,0.0,417200.0351860174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010719541065850212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006967376130522367,0.38113222773172245,0.0026574957653179914,0.0,0.0,0.011362476429851736,0.0,0.0,95.81453352728494,81767.80673642343,0.0,599.283749845892,0.0,0.0,0.0,6.1774835449776185e-06,0.0,3023.361214601813,3023.361214601813,1.2120520392035313e-07,0.015847102716115332,0.0,373708.83464739355,0.0,0.0,3.6566626702274934,0.0,12484.078640532332,0.0
90111000000G,4415.425128828279,0.0,23857.424601641997,129751.92416623751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.6520820580292,6412.225865376231,0.0,0.0,0.0,0.0008521879447075597,4.557050597288938,0.0,4.913172747952712e-13,2.67073067709145,0.0,12.268751313364113,0.0,341.1538609404402,4415.425128828279,0.0,833.6520820580292,4415.425128828279,119599.63110914125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23857.424601641997,0.0,0.0,473324.9628879373,14509.119327647439,0.0,40619.206644059304,0.0,0.0,0.0,0.0
90112010000F,0.0,0.0,123544.15191708556,245065.6038615649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5125.946082497955,1.6031920059172898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.774672130201026e-09,0.0,0.0,0.0,5125.946082497955,0.0,73426.06377013614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123544.15191708556,0.0,0.0,42529.09783593377,127.6594560097172,0.0,42.08314553533526,96643.19228583721,1.6031920059172898e-05,0.003613743275290241,0.0
90112020000Q,0.0,0.0,0.0,8809.659129337486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51558.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.353871396799,226351.27970383404,0.0,37787.202295431714,0.0
90112030000A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875.9523809523807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4371.447619047619,0.0,0.0,0.0,0.0,0.0,0.0
90118010000Q,0.0,0.0,0.0,784994.7692834028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29077.89423184408,0.0,0.0,0.0,0.0,2.7204878704423754,0.0,0.0,0.0,0.0,0.06436018934952252,0.0,0.0,0.0,0.0,0.0,0.0,31452.97294257175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60300.94922887339,0.8778817687410229,0.0,5048.854932590028,31653.980832906615,3.2167199277323624e-13,4416.665817982791,0.0
90118090000U,757.2932362083415,0.0,4944.854232181966,189617.90140579824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536627413916961e-06,0.0,682.2045036848693,2.0916382821214906e-13,5926.370719260004,6449.927604935949,0.0,0.06390183451925348,9.472202641679066e-11,18.462103773922877,476.41736903656533,1458.9166398854293,0.0,0.0,0.0,0.0,7.970462273022151e-07,102943.17911718723,0.0,0.0,126.80240043021352,0.0,0.0,1.7149176802354368e-05,0.0,1.9260885506485277e-17,3.8038022779369964e-08,1.9260885506485277e-17,148.7518517472332,249279.87446088548,1102.2233158834447,0.0,129810.67093932175,438308.16460436344,0.001571060452159707,0.0,0.0
90121010000K,0.0,0.0,0.0,423210.04591716314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903695538925817,1127.2741324766157,0.0,59.02892546700989,0.1520499961882136,3420.766810573215,59.02892546700989,0.0,0.0,2.903695538925817,0.0,0.0,5.549214663927194e-09,429105.8299795358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.233544651764138e-09,59955.74135409682,145217.33120698965,0.0,0.0,614667.043307144,0.0,0.0,0.0
90121090000N,12.985255425117172,0.0,0.0,728.7348566096199,9.89118596285843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.2571803812283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017892036090825063,166.7999672375651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.1471605591134,0.0,0.0,0.0,230041.73075734355,430.19345756060267,0.0,0.0
90132000100N,0.0,0.0,0.0,38727.25214343925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286268901901471e-05,0.0,0.0,0.0009771143535247137,27383.781804259674,0.0,0.0,0.0,0.0,0.0,5.28062192736831,73.02360129828129,0.0,0.0,0.0,2.3037641521646808e-09,0.0,6670.440809096077,0.0,0.0,0.0,0.0,0.0,0.0
90132000200U,0.0,0.0,0.0,114880.6010570881,0.0,0.0,0.0,0.0,9.801983987655157e-08,3.116376884192543e-06,0.0,0.0,1.3387225937228927e-15,0.0,0.0,0.0,0.0,4.985420299175881e-10,7.5521911188694e-12,0.0,1.0793100091079667e-05,1.5988819409011915e-09,0.0,9.076238928505326e-05,6.394010699446649e-11,0.0,0.0,0.0,4.0056015882832307e-14,1.357549366955891e-10,30229.632277312685,0.0,0.0,0.0,0.0,0.0,15078.877855323955,0.0001533808843484598,0.0,0.0,1.4834511558635606e-08,1.0049471431050386e-06,0.0,36886.758550993865,0.0,0.0,0.0,0.0,1.0851401852301599e-07,0.0
90132000900G,0.0029072642857907493,0.0,111.16777049211404,89738.08651003115,0.17422787552159721,0.0,0.0,0.0,2.892750068463579e-06,16232.463784961663,9.774356698442947e-09,32764.894477484027,0.0,498.9990040140796,228723.8782342369,624.3015240898923,4467.525815885878,157.10191520262123,124239.11857016377,0.0,4.9417046670657646e-15,1673.4325502322104,1.310357018396725e-17,7.361816325744047,0.9230448150447287,1.6503521811242013e-11,17338.81032648062,0.0,111.16777049211404,1420.9475236778628,111149.2811331575,0.0,1.7298258855271448e-14,0.0,0.0,0.0,0.003541731008578669,0.0,1432.811929290739,0.0018706345143993694,0.0028106604510739694,0.8581404936555955,1406393.595198696,72413.0831801038,0.0,23139.514416034977,0.0,0.0,0.0,2.5690155326028883e-06
90138010000C,6900.238428166857,0.0,4313.007015633974,39004360.2632599,3.4240914474982884e-05,0.0,19116.50882752028,0.0,0.0,0.0,0.0,8.022743616044987e-15,0.0,2376.5168616479828,0.001422611156920258,1.8298014904769673e-10,1.115832314770967e-22,0.00010098441334957856,14413108.886016922,8.30277011693937e-15,21603.39675753976,1274439.765799144,23685405.621531382,441769.4315141505,219318.0697725936,0.0024449960386714966,0.0020030921256157528,0.0,6806.905737108265,1049.995381166253,2603607.2140915315,0.0,5.816297021738419e-17,1.3395735025714792e-14,0.0,0.0,1.7271081986002196e-07,0.0,1.7431087303892428e-06,27939.27112986415,9.859392121516892e-12,181275.7426174387,1.6357815412687773e-08,113944.16925042728,5.044201985715499e-19,0.0,4.010815437121931e-12,1.130935365390389e-16,8.092165683143481e-16,0.0
90138090100L,5.662685563095856e-07,0.0,0.0,299759.5829998947,0.0,0.0,1.6001082590044307e-16,0.0,0.0,0.0,0.0,7.193235778202358e-27,0.0,0.003783585522383353,650.7496695003288,0.0,0.0,0.0,43.282167913537,0.0,5.176405949802173,0.00030756272661823476,58.76866068443828,3098.634047071022,448.6859206936173,1.9519820226155554e-21,0.00387037214769358,0.0,0.0,1.3014083807004427e-06,171105.53881169014,0.0,0.0,552.2521026914975,0.0,1.1468233831028191e-09,1.9403994614750472e-07,0.0,1.776489650830313e-11,0.08486845203346442,1.8669524811826695e-12,2.2102179048084496e-10,0.001474632121011575,7.795084115850184e-06,0.0,109945.86489943472,0.0,1.3347380543341732e-08,9.905253983136349e-11,0.0
90138090200R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.2617550100421,0.0,0.0,0.0,0.0,0.0,27336.587421906246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.4725622207948,0.0,0.0,163.817573708143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95068715477303,0.0
90138090900E,1.281448398699598e-06,0.0,7389.553002178845,55319.86021640017,4.388133398132391e-06,0.0,5.350607652788896e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.7742306335441849,4479.108437444028,7700.554563143544,4.266727536873771e-09,83.98358624239324,2.9518864483257293e-12,0.0,0.0,0.00023295380793739417,0.0019942078924237126,4606.193217290511,0.0,0.007405139165556275,22997.783482338706,7.630934881176607e-12,45364.65520412069,10466.628528337893,11388.632676091505,0.0,0.0,10885.74165915935,0.0,0.0,1.823265009365122,0.0,579.7769627115047,5.041999764465613e-07,717.5235026620212,1.923710372207302,19226.35498614243,27423.254981797167,1.5457877614850105e-07,133699.51388478238,3787.7902408565187,2.3116659924407665e-05,0.0,0.0
90141000100T,0.0,0.0,0.0,55566.493316795626,4.4863434106979436e-08,0.0,0.0,0.0,1.1706759413522436e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.400448856717826e-13,0.0,0.0,0.0,0.0,21.923385824303306,0.04286265046252137,0.0,0.0,2.177270476508682e-09,208704.6399996909,0.0,0.0,0.0,10446.240432565064,0.0,4.746377074695072e-07,0.0,0.0,1.951955078095492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90141000900L,0.0,20545.73376199605,0.0,46172.024186085335,7.230445179512689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32599612356272206,0.32599612356272206,0.0,0.0,0.0,0.0,20.443890599179948,0.0,3328.041338329824,0.0006624390988757364,0.0,0.0,0.0,5962.833297594964,0.0,0.0,0.0,1848.6122421483512,0.0,9175.251134730122,0.0,0.0,7.230445179512689,0.0,20.443890599179948,0.0,0.03557974520021773,0.0,25.9360007277632,0.0,0.0,0.0011323987962615551,0.0
90142010000L,0.0002819667374805698,0.0,0.0,87048.70142242167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50919.13790797737,50919.13790797737,0.0,0.0,0.0,0.0,0.0,0.0,59751.01090717957,0.0,0.0,0.0,0.0,689.1715724772944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90142020000W,0.0,0.0,0.0,14196.962116450495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.177883549505346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90142030000F,7.151334890972283e-05,0.0,0.0,3994.25481717633,0.0,0.0,340.37113911910865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026320400993648818,0.0,0.0,0.0,0.0,0.0,641.9853128988376,0.0002702949774864766,0.0,0.0,0.0,0.0,8149.2657569572975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90142090100V,0.0,0.0,0.9004479124541214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.95511169317405,0.0,5358.859213307762,0.0,0.0,0.0,3088.5161960431083,588.0974035306714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.82031977654802,0.0,0.0,0.0,131.95511169317405,3088.5161960431083,0.0,0.0,0.0,0.0,0.0,0.0
90142090200A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4128.71975585555,4128.71975585555,0.0,0.0,0.0,0.0,0.0,4179.151680359521,5788.781849211297,0.0,0.0,0.0,0.0,1741.5269587180794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90142090300F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13846.284447364395,13846.284447364395,0.0,0.0,14319.138940890309,0.0,0.0,0.0,20713.23788661921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72492.9053368714,0.0,0.0,0.0,0.0,0.0,0.0,14319.138940890309,0.0,0.0,0.0,0.0,0.0,0.0
90142090900N,16624.368468587127,0.0,5004.855640803468,39644.88925561052,1905.6638676097425,0.0,22.500873679945045,0.0,0.0,0.0,0.0,0.0,210.97248097921263,0.0,0.0,0.0,0.0,0.23810429155482518,11601.209129570945,0.0,0.0,0.0,218.56891900561249,0.0,1.189285017984468e-05,10771.209414811687,0.0,0.0,210.97248097921263,0.0,906.8853586342929,0.0,0.0,65288.42847903926,0.0,397452.7086630979,461973.3205350446,0.0,0.0,36317.68184624924,0.0,9.213457973016766,9.213457973016766,9.213457973016766,0.0,326255.95609619387,0.0,0.0,0.0,0.0
90148010000W,0.0,55081.80309071854,2.0204965785304965e-07,687449.555164427,1010.2078240724179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021899629493886802,0.0,36193.04075293503,0.0,0.0,0.0,0.0,11852.470593648708,0.0,0.0,0.9759987292082012,0.0,0.0,0.00026258461356764196,0.0,0.0,52.78266690167664,0.0,0.0024616954899759685,179419.17239950638,67018.71252116332,0.0,66.91407345269103,0.0,0.0,0.0,0.0
90148090000Z,0.0,165379.45974649471,0.0,93874.94579170048,224.10061671744995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0696569940753402e-13,0.0,0.0,0.0,856055.0696487997,0.0,1.4477520498500144e-15,0.0,0.0,8.778425010699116e-06,5723.377892391729,7202.443035185947,0.08181908509631404,0.0,5501.127728149272,0.0,171494.95429639606,0.0,0.0,0.0,3788.5932437045253,25814.940069012748,224.10061671744973,0.0,0.0,0.24942736961677867,0.0,1.4477520498500144e-15,1127.8292210932236,20337.532607265828,0.0,1809.6731018482972,1276.9411292895174,0.0,0.0,0.0
90149000100F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138103.62000000002,0.0,0.0,0.0,0.0,0.0,0.0
90149000900Z,0.0,37558.396298410466,0.0,72552.59848925658,13342.415222266558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.7205434956921,831.7205434956921,0.0,0.0,0.0,0.0,65198.722260967865,46535.89800665978,18372.82954064244,0.00018917285907819436,0.0,0.0,0.05656317229879113,9806.968521914034,0.0,0.0,0.0,0.0,212549.0023551286,391197.2548811382,0.0,0.0,0.9309457634192935,8698.271426175264,0.005923670591224188,0.0,10808.528288669611,0.0,0.0,0.0,0.0,0.0,0.0
90151000000F,1.9172951991749875e-09,0.0,57107.656572931744,488610.1672069635,0.0,0.0,0.0,0.0,0.0,5.347412970025994e-08,1.5739714384634941e-09,0.0,0.0,1.5739714384634941e-09,0.0,0.0005597735832344859,2459.459759808752,0.15667645872094513,0.8016555333641463,0.0,0.0,0.0,0.0,5421.083655724828,5624.472646073051,302.4727300152879,0.0,1.3747069840125158e-10,32.01436318174252,159.56558596578088,701909.8373279307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.7950987193433,18757.099208020005,5.582668530237483e-05,1.2180109330354393e-05,1981.0890565380068,190635.61782215105,0.0,6.137296164859444e-06,7.9085810157943e-09,0.0,0.0,0.0
90152010000E,0.0,0.0,695.1403014934333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.424442391417735,2846.8404472478355,0.0,0.0,0.0,0.0,41.730335086952884,0.0,0.0,0.0,0.0,0.0,0.0,17.711227000766378,0.0,0.0,0.0,17.711227000766378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20201977882779287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90152090000H,0.0,0.0,0.0,639921.8798814374,0.0,0.0,441729.96821066254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609504.1607711317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.161783928695237e-11,3814.9883333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.53047687776905,330.53047687776905,0.0,823632.2918496798,0.0,0.0,0.0,0.0,0.0,0.0
90153000100P,3.214163772452238e-09,0.0,0.0,136001.04647751953,9.316886011463102e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007891563388160333,817.5851787475107,0.0001802958635236857,0.0,0.22875248974519366,148929.88799421772,0.0,0.0,0.0,0.0,0.0,712.4643007195689,0.003920033528407341,0.0,0.0,0.0,0.003920033528407341,208467.7441371853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97877.06879713472,0.0,0.0,0.0,4170.618449963261,0.0,0.0,0.0,0.0,0.0,0.0
90153000900H,1.1646979774772266e-17,0.0,25.518313329381748,252568.13510819981,3.2892880909923673e-16,0.0,0.0,0.0,0.0,0.0,9.50141733045009e-11,0.0,3.75686116869787e-14,7.02682932115101e-19,3127.576285778112,0.0,0.0,1.182723194779255e-06,113696.22791847597,0.0,0.0,7.02682932115101e-19,5.986978846256983e-10,0.0,147.29720333063372,2.1880528566947044e-13,0.0,6.991912140750972e-14,0.0,60686.05068200968,185839.59120248863,0.0,0.0,0.0,0.0,0.0,1.1688768990967846e-05,0.0,0.0,183604.6646337416,0.38064687847792045,0.37548663052440573,2.110157049383836e-12,0.5808831429065371,0.0,0.0,0.0,0.0,231.3916231220631,0.0
90154000000Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.3199272659949,0.0,0.0,41623.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8262.640072734004,0.0,0.0,0.0
90158090100Y,0.0,0.0,0.0,2097.6674699353284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.6004800170442,0.0,0.0,0.0,36.734557446329184,89.66749260129828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90158090200D,0.0028555416465877396,4114.2694846846825,0.00037850367344273683,139218.61921790647,2084.5119088962465,0.0,9.303039096005877e-12,0.0,0.0,0.0,1039.8040650350185,0.0,0.0,638.8546633846363,2.151492112767715e-11,0.0,0.0,4.2552009489394616e-18,0.00011321261467377877,0.0,0.0,535.8571652114434,0.0,17372.709267668262,0.0,1563.2190166337157,0.0,28.368074650762413,440.99012675412837,80329.79634679767,66833.47764617791,8.468112904715419,0.0,11.181877396977168,0.0,0.0,9843.358563844877,0.0,14.420039888037952,0.0012658964581497272,0.002285243125607244,12957.711349217236,5770.337441794864,117393.71453552069,5.386637169176424e-09,0.0,0.0,0.0,0.004197228729046796,0.0
90158090300J,0.0,0.0,0.0,802.8960000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.727000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.727000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90158090400P,2.46122874711294,0.0,8764.46275413515,28489.180826776905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.743469312046395,0.0,3.6991617158541627e-13,0.0,0.006196085789734013,0.0,0.0,0.0,0.0,63843.98569449003,0.0,8264.065878738804,3.736302795794803e-07,0.0,0.0,0.180136365712089,12226.987269322299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192.4810279139506,0.0,0.0,0.0,1000.8255177385622,0.0,0.0,0.0,0.0
90158090500V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.21000000000004,0.0,242601.48,0.0,0.0,0.0,0.0
90158090600A,0.0,0.0,111531.43721396095,81069.6736337013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40561955987344966,0.40561955987344966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.389112666593629e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8606.09755360278,0.0,0.0,0.0,50408.90048823592,0.0,0.0,10534.149861990194,0.0,0.0,0.0
90158090700F,14.814456817407104,0.0,5438.684689909351,805873.0132351462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114434.60251013136,9.488805720849907e-09,0.0,0.0,0.0,90046.80947028988,0.0,0.0,1.635601183357311e-06,1.1807732372623543e-10,0.0003193545734037564,3.4459934295645615e-10,5.4746077006624073e-05,2.0165583673691386e-10,0.0,293857.3789639913,299694.9807089229,170093.92149476914,0.0,3247.4115077924243,0.0,0.0,0.0,0.021626347967771326,6.255225157011842e-09,0.0,0.0,1.877666593550305e-08,10405.337811403138,50449.207309504556,127353.1404216819,1.7315779955020661e-12,19.92541752123248,0.0,0.0,0.0,0.0
90158090900R,4.271611529760262,0.0,1604396.0978818345,827798.3383041566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.815611761384006e-24,0.6620309712328978,0.0,9.675230311317099e-08,0.1814446619170425,0.0017730563451936966,13994.38403867182,0.03493870972791854,1.1466657176110837e-06,0.028548228614766025,6.41086087699e-05,1.1374749705284142e-09,4.501618117811703e-15,723.2533946773447,3.2397127837696236e-12,0.0,5142.291745633797,319960.4148586398,826216.2880545375,0.0,0.0,0.0008821560998660595,1.4602850737274257e-09,0.0,240231.3542391008,0.0,175.0393644780392,5.347351754551884,4.090549233798479,4.577851305051447e-08,401818.4300459446,368418.24481141975,3.528324084720843e-06,41080.195180031056,36130.28294399589,0.0,4195.215937647809,0.0
90159090100M,0.0,0.0,0.0,64662.23222232261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7249.099741301604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4647178659863773,0.0,0.0,0.0,0.0,29629.944853127436,24066.703711282113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02289438272003521,0.02289438272003521,8642.887868750178,49318.918329151,0.0,4750.072767433642,0.0,0.0,0.0,0.0
90159090900F,0.0,0.0,155591.53979230562,25359.22457930783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41101.31784026835,58.804283201713524,0.0,0.0,2.4527179591577636e-06,2.6032078295492562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33331.34289777086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26649.51621177839,0.0,0.0,0.0,3.468715165017726e-12,0.0,0.0,0.0011850849097308166,0.0,0.0,0.0
90160010100A,0.00010133341830213046,0.0,5.026692776124871e-18,174140.42489410794,12.893087558762593,0.0,0.0,0.0,0.0,0.0,3.2797281000972085e-06,2.426061274813588e-09,0.0,458926.4346031942,0.0,0.0,0.0,0.0,5.026692776124871e-18,0.0,0.0,0.0,10.654874577127021,220462.16405569244,0.0,0.0,0.0,0.0,0.0,0.0,117617.6924902268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34485258801222296,58850.898381105304,0.0,0.0,8.514847853746753,6637.830063857712,2.1597882979000185e-06,6.577742462508318,0.0
90160010900U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6137.801543785313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.7451228813547,0.0,0.0,0.0,0.0,0.0,0.0,77.43333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
