clae6,clae6_desc,clae3,clae3_desc,clae2,clae2_desc,letra,letra_desc
431220,"Perforación y sondeo, excepto perforación de pozos de petróleo, de gas, de minas e hidráulicos  y prospección de yacimientos de petróleo (Incluye los trabajos de perforación, sondeo y muestreo con fines de construcción o para estudios geofísicos, geológicos u otros similares, las perforaciones horizontales para el paso de cables o cañerías de drenaje, etc.), (No incluye los servicios de perforación relacionados con la extracción de petróleo y gas, activ.091000, ni la perforación de pozos hidráulicos, activ.422100)",431," Demolición, movimiento y preparación de terrenos para obras",43,Actividades de construcción especializada,F, CONSTRUCCIÓN
432110,"Instalación de sistemas de iluminación, control y señalización eléctrica para el transporte ",432, Instalaciones para edificios y obras de ingeniería civil,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
432190,"Instalación, ejecución y mantenimiento de instalaciones eléctricas, electromecánicas y electrónicas n.c.p. (Incluye la instalación de antenas, pararrayos, sistemas de alarmas contra incendios y robos, sistemas de telecomunicación, etc.)",432, Instalaciones para edificios y obras de ingeniería civil,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
432200,"Instalaciones de gas, agua, sanitarios y de climatización, con sus artefactos conexos (Incluye la instalación de compactadores, calderas, sistemas de calefacción central, etc.)",432, Instalaciones para edificios y obras de ingeniería civil,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
432910,"Instalaciones de ascensores, montacargas y  escaleras mecánicas",432, Instalaciones para edificios y obras de ingeniería civil,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
432920,"Aislamiento térmico, acústico, hídrico y antivibratorio",432, Instalaciones para edificios y obras de ingeniería civil,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
432990,Instalaciones para edificios y obras de ingeniería civil n.c.p. (Incluye instalación de puertas automáticas o giratorias),432, Instalaciones para edificios y obras de ingeniería civil,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
433010,"Instalaciones de carpintería, herrería de obra y artística (Incluye instalación de puertas y ventanas, carpintería metálica y no metálica, etc.)",433, Terminación de edificios ,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
433020,"Terminación y revestimiento de paredes y pisos (Incluye yesería, salpicré, el pulido de pisos y la colocación de revestimientos de cerámicas, de piedra tallada, de suelos flexibles, parqué, baldosas, empapelados, etc.)",433, Terminación de edificios ,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
433030,"Colocación de cristales en obra (Incluye la instalación y revestimiento de vidrio, espejos y otros artículos de vidrio, etc.)",433, Terminación de edificios ,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
433040,Pintura y trabajos de decoración,433, Terminación de edificios ,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
433090,"Terminación de edificios n.c.p. (Incluye trabajos de ornamentación, limpieza exterior de edificios recién construídos, etc.)",433, Terminación de edificios ,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
439100,Alquiler de equipo de construcción o demolición dotado de operarios,439, Alquiler de equipo de construcción o demolición dotado de operarios y actividades especializadas de construcción ncp,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
439910,"Hincado de pilotes, cimentación y otros trabajos de hormigón armado",439, Alquiler de equipo de construcción o demolición dotado de operarios y actividades especializadas de construcción ncp,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
439990,"Actividades especializadas de construcción n.c.p. (Incluye el alquiler, montaje y desmantelamiento de andamios,  la construcción de chimeneas y hornos industriales, el acorazamiento de cajas fuertes y cámaras frigoríficas, el armado e instalación de compuertas para diques, etc.)",439, Alquiler de equipo de construcción o demolición dotado de operarios y actividades especializadas de construcción ncp,43,Actividades de construcción especializada,F, CONSTRUCCIÓN
451110,"Venta de autos, camionetas y utilitarios nuevos (Incluye taxis, jeeps, 4x4 y vehículos similares)",451," Venta de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
451190,"Venta de vehículos automotores nuevos n.c.p. (Incluye casas rodantes, trailers, camiones, remolques, ambulancias, ómnibus, microbuses y similares, cabezas tractoras, etc.)",451," Venta de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
451210,"Venta de autos, camionetas y utilitarios, usados (Incluye taxis, jeeps, 4x4 y vehículos similares)",451," Venta de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
451290,"Venta de vehículos automotores usados n.c.p. (Incluye, casas rodantes, trailers, camiones, remolques, ambulancias, ómnibus, microbuses y similares, cabezas tractoras, etc.)",451," Venta de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452101,Lavado automático y manual de vehículos automotores,452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452210,Reparación de cámaras y cubiertas (Incluye reparación de llantas) ,452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452220,"Reparación de amortiguadores,  alineación de dirección y balanceo de ruedas ",452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452300,"Instalación y reparación de parabrisas, lunetas y ventanillas, cerraduras no eléctricas y grabado de cristales (Incluye instalación y reparación de aletas, burletes y colisas)",452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452401,"Reparaciones eléctricas del tablero e instrumental, reparación y recarga de baterías, instalación de alarmas, radios, sistemas de climatización",452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452500,Tapizado y retapizado de automotores,452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452600,"Reparación y pintura de carrocerías, colocación y reparación de guardabarros y protecciones exteriores",452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452700,Instalación y reparación de caños de escape y radiadores,452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452800,Mantenimiento y reparación de frenos y embragues,452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452910,Instalación y reparación de equipos de GNC,452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
452990,"Mantenimiento y reparación del motor n.c.p., mecánica integral (Incluye auxilio y servicios de grúa para automotores) ",452," Mantenimiento y reparación de vehículos automotores, excepto motocicletas",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
453100,"Venta al por mayor de partes, piezas y accesorios de vehículos automotores",453," Venta de partes, piezas y accesorios de vehículos automotores",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
453210,Venta al por menor de cámaras y cubiertas,453," Venta de partes, piezas y accesorios de vehículos automotores",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
453220,Venta al por menor de baterías,453," Venta de partes, piezas y accesorios de vehículos automotores",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
453291,"Venta al por menor de partes, piezas y accesorios nuevos n.c.p.",453," Venta de partes, piezas y accesorios de vehículos automotores",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
453292,"Venta al por menor de partes, piezas y accesorios usados n.c.p.",453," Venta de partes, piezas y accesorios de vehículos automotores",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
454010,"Venta de motocicletas y de sus partes, piezas y accesorios",454," Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
454020,Mantenimiento y reparación de motocicletas,454," Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",45,Comercio al por mayor y al por menor; reparación de vehículos automotores y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
461011,"Venta al por mayor en comisión o consignación de cereales (incluye arroz), oleaginosas y forrajeras excepto semillas",461,Venta al por mayor en comisión o consignación,46,Comercio al por mayor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
461012,Venta al por mayor en comisión o consignación de semillas,461,Venta al por mayor en comisión o consignación,46,Comercio al por mayor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
461013,Venta al por mayor en comisión o consignación de frutas (Incluye acopiadores y receptoras),461,Venta al por mayor en comisión o consignación,46,Comercio al por mayor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
461014,"Acopio y acondicionamiento en comisión o consignación de cereales (incluye arroz), oleaginosas y forrajeras excepto semillas",461,Venta al por mayor en comisión o consignación,46,Comercio al por mayor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
461019,Venta al por mayor en comisión o consignación de productos agrícolas n.c.p.,461,Venta al por mayor en comisión o consignación,46,Comercio al por mayor excepto autos y motos,G, COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS
